sequence	cell_diameter	cell_length	doubling_h	growth_tmp	optimum_tmp	optimum_ph	genome_size	gc_content	coding_genes	rRNA16S_genes	tRNA_genes	gram_stain	sporulation	motility	range_salinity	facultative_respiration	anaerobic_respiration	aerobic_respiration	mesophilic_range_tmp	thermophilic_range_tmp	psychrophilic_range_tmp	bacillus_cell_shape	coccus_cell_shape	filament_cell_shape	coccobacillus_cell_shape	vibrio_cell_shape	spiral_cell_shape	cell_diameter_nsti	cell_length_nsti	doubling_h_nsti	growth_tmp_nsti	optimum_tmp_nsti	optimum_ph_nsti	genome_size_nsti	gc_content_nsti	coding_genes_nsti	rRNA16S_genes_nsti	tRNA_genes_nsti	gram_stain_nsti	sporulation_nsti	motility_nsti	range_salinity_nsti	facultative_respiration_nsti	anaerobic_respiration_nsti	aerobic_respiration_nsti	mesophilic_range_tmp_nsti	thermophilic_range_tmp_nsti	psychrophilic_range_tmp_nsti	bacillus_cell_shape_nsti	coccus_cell_shape_nsti	filament_cell_shape_nsti	coccobacillus_cell_shape_nsti	vibrio_cell_shape_nsti	spiral_cell_shape_nsti
d7623862c24c3ec598799234ff73e480	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
d4d3764a08ec38f6390023b9210fe647	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
cef7d8670b5b3f8a8374d1d62c91d4c5	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
ce33c70e3b62b5a92a458aa4c61381b2	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
c51638000de314a5b68adbcfe8ea14c8	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
be2048b3786cf2636846a3d9f9bdde76	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
b9f87b919a246dcf3bc515bdd60436dd	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
b9680350a1467a48a5e702d585fac066	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
b7596efdefaf61d44baca075a39dfa12	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
195fbb5952536afef4980f47d37848be	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
37dd2f5e86204cbf49a30e064ca5f244	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
356b739c4015d5c02bca9f44d9f08888	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
312d52ca9d21996f2bb73ef257f48deb	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
2d31613c4b58c310e88ff6fe4f73fa5f	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
28d85f984d8b718c320e9faaddfe962c	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
26f51122b597dfdb68ffff62ab770c70	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
253752bd6b725e25e9b875d566a133cc	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
22c843cd8f6c3cf4441036906f528354	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
1b724a06f1a2dd01a305bf766d99f659	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
3a991e9ec4ae2deab69f9710181319c6	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
15e4b56454d0156b07e5f689a6faafeb	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
14a65e5b877836012d22468255d6f672	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
0e98b7cbe71089f6f059b96194e4d784	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
0d1dfd2d5c6346f2dfac53fa637105af	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
0d10f71dbec8e48c907f337a49990158	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
0a9ce74346a7249ccef552b2d19c964c	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
0393d1ccb1525de1f8637035aea611c7	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
01a654532c92cb52bb34e2657091d921	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
007c8d4a60f74843b4b6bb5b26a4114e	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
57ebdf7cde1c44e82b357d4c306c3de9	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
7c77da00dd944cb8bf97261a4157d7a2	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
78d5763e0f9326496e0ffacb815cf257	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
70863d2229f239e9a801543011c3e1ce	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
68fd3bdee78027ee918f978c037d5c2b	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
67f23ef2673a12299ff64d7e5b672fad	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
6073b0a1a7db3a1d1be385371a7b2425	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
5f95544e93e03a348632292192879588	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
5e63d07cdb71f16b9ccce064e0458485	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
5b25c23d542df2c356b7906393e8b39d	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
007a5a66f37a78174f26a4be4a0c4297	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
572d625afe894da3637e6967ab01cc3c	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
560585cf80aeb9894abc221cff0fc8e5	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
5388a9427d2855a2fdede98373cb39e8	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
525b423b41299a0aa84f3284fc24737e	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
4a627eeaf57086d84ffb2a1d2702c3ee	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
4a324adb0805448c2184c7a313a2f680	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
47d16c2f645eef4b015d5b7e5021cf8c	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
3f62a2ecc28a8886566f324668087b91	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
3c68f4969cb56e21ccc65f06f761508c	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
c90e1ff2469017e4c9692b27099b4d2f	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.331411	0.331411	1.229811	0.345711	0.331411	0.331411	0.330611	0.511512	0.511512	0.511512	0.511512	0.358111	0.331411	0.331411	0.888011	0.330611	0.330611	0.330611	0.531612	0.531612	0.531612	0.331411	0.331411	0.331411	0.331411	0.331411	0.331411
73aa8386a3b8ab5532dcd0177e11f97e	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.331411	0.331411	1.229811	0.345711	0.331411	0.331411	0.330611	0.511512	0.511512	0.511512	0.511512	0.358111	0.331411	0.331411	0.888011	0.330611	0.330611	0.330611	0.531612	0.531612	0.531612	0.331411	0.331411	0.331411	0.331411	0.331411	0.331411
7da3d74e458c122dd3adb6ab43e0f982	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.331411	0.331411	1.229811	0.345711	0.331411	0.331411	0.330611	0.511512	0.511512	0.511512	0.511512	0.358111	0.331411	0.331411	0.888011	0.330611	0.330611	0.330611	0.531612	0.531612	0.531612	0.331411	0.331411	0.331411	0.331411	0.331411	0.331411
8bc86eb6d03f008f95704e8af7a13cef	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.331411	0.331411	1.229811	0.345711	0.331411	0.331411	0.330611	0.511512	0.511512	0.511512	0.511512	0.358111	0.331411	0.331411	0.888011	0.330611	0.330611	0.330611	0.531612	0.531612	0.531612	0.331411	0.331411	0.331411	0.331411	0.331411	0.331411
8bf4ab66d3133309f1758bc06d4d6517	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.331411	0.331411	1.229811	0.345711	0.331411	0.331411	0.330611	0.511512	0.511512	0.511512	0.511512	0.358111	0.331411	0.331411	0.888011	0.330611	0.330611	0.330611	0.531612	0.531612	0.531612	0.331411	0.331411	0.331411	0.331411	0.331411	0.331411
8cb1b09e64ec0bd06889dd9524f265e7	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.331411	0.331411	1.229811	0.345711	0.331411	0.331411	0.330611	0.511512	0.511512	0.511512	0.511512	0.358111	0.331411	0.331411	0.888011	0.330611	0.330611	0.330611	0.531612	0.531612	0.531612	0.331411	0.331411	0.331411	0.331411	0.331411	0.331411
9724da70f150b7c80b593a65ee2b037a	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.331411	0.331411	1.229811	0.345711	0.331411	0.331411	0.330611	0.511512	0.511512	0.511512	0.511512	0.358111	0.331411	0.331411	0.888011	0.330611	0.330611	0.330611	0.531612	0.531612	0.531612	0.331411	0.331411	0.331411	0.331411	0.331411	0.331411
